id,title,year,venue_id
995475,Resources to facilitate progress in place name identification and reference resolution,2002,8
995476,Infrastructure for open-domain information extraction,2002,8
995477,Agora: a GUI approach to multimodal user interfaces,2002,8
995478,Detecting discrepancies in numeric estimates using multidocument hypertext summaries,2002,8
995479,A statistical parser for Chinese,2002,8
995480,Rapid response translingual information access in the alias-i interface,2002,8
995481,Implicit speech recognition: making speech a first class object on computers,2002,8
995482,Biologically inspired Lexicon Structuring Technique,2002,8
995483,Real users, real data, real problems: the MiTAP system for monitoring bio events,2002,8
995484,Demonstration of a spoken dialogue interface for planning activities of a semi-autonomous robot,2002,8
995485,Real-time event extraction for infectious disease outbreaks,2002,8
995486,Automated question answering in Webclopedia: a demonstration,2002,8
995487,TransType: text prediction for translators,2002,8
995488,ViTAP demonstration,2002,8
995489,The NESPOLE! speech-to-speech translation system,2002,8
995490,Japanese broadcast news transcription demonstration,2002,8
995491,Oasis translator's aide,2002,8
995492,Newsroom OnTAP: real-time alerting from streaming audio,2002,8
995493,TExtractor: a multilingual terminology extraction tool,2002,8
995494,AnswerBus question answering system,2002,8
995495,A statistical mixed-initiative dialog system for 401k management,2002,8
995496,OnTAP: mixed-media multi-lingual language processing,2002,8
995497,An automatic speech translation system for travel conversation,2002,8
995498,MEDSTRACT: natural language tools for mining the biobibliome,2002,8
995499,Asynchrony modeling for audio-visual speech recognition,2002,8
995500,Arabic speech and text in TIDES OnTAP,2002,8
995501,Automatic learning of dialogue strategy using dialogue simulation and reinforcement learning,2002,8
995502,Selective sampling of training data for speech recognition,2002,8
995503,DynaSpeak: SRI's scalable speech recognizer for embedded and mobile systems,2002,8
995504,Word and sub-word indexing approaches for reducing the effects of OOV queries on spoken audio,2002,8
995505,Beyond the phoneme: a juncture-accent model of spoken language,2002,8
995506,The DUC summarization evaluations,2002,8
995507,Experiments in multidocument summarization,2002,8
995508,Automated multi-document summarization in NeATS,2002,8
995509,Formal grammars for estimating partition functions of double-stranded chain molecules,2002,8
995510,Massive bio-ontology engineering for NLP,2002,8
995511,Comparative n-gram analysis of whole-genome protein sequences,2002,8
995512,The GENIA corpus: an annotated research abstract corpus in molecular biology domain,2002,8
995513,A knowledge-rich approach to understanding text about aircraft systems,2002,8
995514,Can we derive general world knowledge from texts?,2002,8
995515,A formal approach to score normalization for meta-search,2002,8
995516,Quantifying query ambiguity,2002,8
995517,An algorithm for unsupervised topic discovery from broadcast news stories,2002,8
995518,Relevance models for topic detection and tracking,2002,8
995519,Named entity translation: extended abstract,2002,8
995520,Speaker, accent, and language identification using multilingual phone strings,2002,8
995521,Corpus-based comprehensive and diagnostic MT evaluation: initial Arabic, Chinese, French, and Spanish results,2002,8
995522,Automatic evaluation of machine translation quality using n-gram co-occurrence statistics,2002,8
995523,Does confidence annotation meet the dialog goal?: a quantitative analysis,2002,8
995524,Statistical answer-type identification in open-domain question answering,2002,8
995525,Japanese spoken document retrieval considering OOV keywords using LVCSR system with OOV detection processing,2002,8
995526,An adaptive approach to named entity extraction for meeting applications,2002,8
1000334,Advances in Neural Information Processing Systems 19: Proceedings of the 2006 Conference (Bradford Books),2007,5
1148249,Proceedings of the 10th European Conference on Computer Vision: Part III,2008,1
1148250,3D Non-rigid Surface Matching and Registration Based on Holomorphic Differentials,2008,1
1148251,Learning Two-View Stereo Matching,2008,1
1148252,SIFT Flow: Dense Correspondence across Different Scenes,2008,1
1148253,Discriminative Sparse Image Models for Class-Specific Edge Detection and Image Interpretation,2008,1
1148254,Non-local Regularization of Inverse Problems,2008,1
1148255,Training Hierarchical Feed-Forward Visual Recognition Models Using Transfer Learning from Pseudo-Tasks,2008,1
1148256,Learning Optical Flow,2008,1
1148257,Optimizing Binary MRFs with Higher Order Cliques,2008,1
1148258,Multi-camera Tracking and Atypical Motion Detection with Behavioral Maps,2008,1
1148259,Automatic Image Colorization Via Multimodal Predictions,2008,1
1148260,CSDD Features: Center-Surround Distribution Distance for Feature Extraction and Matching,2008,1
1148261,Detecting Carried Objects in Short Video Sequences,2008,1
1148262,Constrained Maximum Likelihood Learning of Bayesian Networks for Facial Action Recognition,2008,1
1148263,Robust Scale Estimation from Ensemble Inlier Sets for Random Sample Consensus Methods,2008,1
1148264,Efficient Camera Smoothing in Sequential Structure-from-Motion Using Approximate Cross-Validation,2008,1
1148265,Semi-automatic Motion Segmentation with Motion Layer Mosaics,2008,1
1148266,Unified Frequency Domain Analysis of Lightfield Cameras,2008,1
1148267,Segmenting Fiber Bundles in Diffusion Tensor Images,2008,1
1148268,View Point Tracking of Rigid Objects Based on Shape Sub-manifolds,2008,1
1148269,Generative Image Segmentation Using Random Walks with Restart,2008,1
1148270,Background Subtraction on Distributions,2008,1
1148271,A Statistical Confidence Measure for Optical Flows,2008,1
1148272,Automatic Generator of Minimal Problem Solvers,2008,1
1148273,A New Baseline for Image Annotation,2008,1
1148274,Behind the Depth Uncertainty: Resolving Ordinal Depth in SFM,2008,1
1148275,Sparse Long-Range Random Field and Its Application to Image Denoising,2008,1
1148276,Output Regularized Metric Learning with Side Information,2008,1
1148277,Student-t Mixture Filter for Robust, Real-Time Visual Tracking,2008,1
1148278,Photo and Video Quality Evaluation: Focusing on the Subject,2008,1
1148279,The Bi-directional Framework for Unifying Parametric Image Alignment Approaches,2008,1
